Rating,Review,concert_review
0,"여러 번 시도 끝에 드디어 자리 잡고 먹게 됐음. 짬뽕만 먹으려다 다른 테이블 다 마파두부 하나씩은 시켜 먹길래 우리도 시켰음. 맛은 오지게 좋음. 같이 나오는 계란탕도 비린내 하나 없이 끝내줌. 양도 푸짐함. 그런데 마파두부 먹을 때 몇 번 흙이 씹힘. 혹시나 하면서 그냥 먹고 남은 건 포장해 옴. 집에 있는 식구 생각하며 족발 포장해 옴. 족발에서도 흙이 씹힘. 나만 그런 게 아니고 식구들 다 흙 씹음. 전에 티브이에서 족발 삶는 문제 다룬 고발 프로 생각나서 먹다 남은 3분의 2 버림. 대짜였는데.족발 깨끗이 씻지 않고 더러운 채로 좋게 말해서 더럽다 한 건데 사실은 x 묻은 채로 그냥 삶는 장면 떠오름. 집에 가져온 마파두부가 젤라틴화돼있는 거 보고 족발 삶은 물을 베이스로 만든 거란 생각이 듦. 그래서 두 음식에서 흙이 씹힌 것 같은... 짬뽕은 별 탈 없이 잘 먹었으나 마파두부와 족발 때문에 짬뽕도 찝찝함. 오향이에 대한 궁금증이 풀린 날, 그곳에 더 이상 가지 않기로 결심함.","여러 번 시도 끝에 겨우 자리를 잡고 공연을 관람하게 되었다. 원래 공연만 보려고 했는데, 옆에 있던 관객들이 다들 함께 출연진의 사이드 공연을 즐기는 걸 보고 우리도 참여하게 되었다. 그 무대는 정말 인상적이었다. 함께 제공된 음향 효과도 깔끔하고 전혀 불편함이 없었다. 공연 시간도 넉넉해서 만족스러웠다. 그런데 사이드 무대를 볼 때 몇 번 장비에서 잡음이 느껴졌다. 별 생각 없이 관람을 이어갔지만, 공연 후반부에는 그 부분이 계속 신경 쓰였다. 집에서 가족을 생각하며 공연 기념품도 사왔는데, 그 기념품에서도 문제가 있었다. 나만 그런 게 아니라 함께 간 사람들 모두 불편함을 느꼈다. 이전에 방송에서 공연 준비 과정의 문제를 다룬 내용을 떠올리면서, 남은 부분은 아쉽지만 포기했다. 큰 공연이었는데도 말이다. 준비 과정에서 청결이나 관리가 제대로 되지 않은 느낌이 강했다. 기념품에서도 그 공연을 준비한 환경이 떠올랐다. 그래서 두 경험 모두 불쾌감이 남았다. 공연 본편은 큰 문제 없이 즐겼지만, 사이드 무대와 기념품 때문에 전체적으로 찜찜한 기분이 들었다. 오랫동안 궁금했던 공연의 실체를 알게 된 날이었고, 앞으로는 그곳을 다시 찾지 않기로 마음먹었다."
1,짬뽕밥은 자극적이지 않아서 좋음 짬뽕밥 위에 고기 삶은 게 올라가서 신기신기 맛있음 탕수육 소스에 야채가 많이 들어잇고 탕수육 밀가루도 많이 없어서 먹기 굳굳,"매운 맛이 강하지 않은 덕분에 음식이 부담스럽지 않아 좋았어요. 밥 위에 삶은 고기가 올려져 있는 점이 인상적이었고, 정말 맛있더군요. 튀긴 고기에 뿌려진 소스에는 야채가 풍부하게 들어 있어서 식감이 좋았고, 튀김도 밀가루가 적게 사용된 듯해 깔끔하게 즐길 수 있었습니다."
2,번화가도 아닌데 이렇게 많은 사람들이 찾는 건 맛이겠죠. 주차장 협소해서 주차는 다른 곳에 하셔야 할 듯요.,번화가가 아님에도 불구하고 이렇게 많은 관객이 몰리는 이유는 공연이 정말 좋기 때문일 겁니다. 주차 공간이 부족해서 인근 다른 곳에 주차를 하셔야 할 것 같아요.
2,가늘고 쫄깃한 면 얼큰한 국물,얇고 탄력 있는 국수와 매콤한 육수가 어우러져서 정말 맛있었다.
0,가격 대비 괜찮다고 생각할 수 있겠으나 점심시간과 저녁 시간 대기시간을 고려하면 굳이 이렇게까지 먹을 필요가 있을까 하는 생각이고 최근 방문을 끝으로 다시는 가지 않을 생각임. 식당의 회전율을 유지하기 위해서 음식과 세팅은 빠르나 음식이 예전 맛을 내지 못함. 탕수육 바삭하니 맛있었으나 최근에는 그냥 딱딱함. 주변 중국집의 찹쌀탕수육이 휠씬 맛있음. 마치 튀겨놓은 거 다시 튀겨내어 딱딱한 느낌이랄까?예전에 짬뽕 짬뽕밥이 맛있었는데 지난번 좀 뭔가 부족한가 싶더니 이번에 거기에 추가로.. 위에 올린 고기고명에서 비린내 오짐. 결국 냄새가 역해서 다시 건져내고 먹음. 볶음밥은 애들 때문에 시켰으나 도무지 아무런 맛도 안 나는 데다 급하게 만들었는지 불 맛이 아니라 탄 맛이 역하게 올라옴. 주인장이 다시 해준다는 거 말림. 어차피 다시 올 생각 접었기 때문. 주차장은 있으나 무늬만 주차장이고 거의 불가능. 사람이 붐비는 건 나처럼 예전 기억으로 오는 사람이 있기 때문일 것임. 여기 주변 동네 지인들에게도 물어보니 여기 발 끊은지 오래됐다고 함. 다들 예전 같지 않다고...,"가격에 비해 나쁘지 않다고 생각할 수도 있지만, 공연 전후 긴 대기 시간을 감안하면 굳이 이 공연을 보러 가야 하나 하는 생각이 들었고, 최근 공연 관람을 마지막으로 다시는 가지 않을 계획이다. 공연의 흐름은 빠르게 진행되어 전체적인 템포는 유지되나, 예전만큼 감동적이거나 만족스럽진 않았다. 한때 인상 깊던 퍼포먼스는 여전히 눈길을 끌었지만, 최근에는 오히려 딱딱하고 신선함이 부족하다는 느낌이다. 마치 이미 여러 번 반복된 요소를 다시 선보이는 것 같았다. 과거에 좋아했던 특정 무대 연출도 이번 공연에서는 뭔가 부족했고, 추가된 부분에서는 불쾌한 분위기가 느껴질 정도였다. 결국 그 부분은 마음에 들지 않아 무시하고 관람했다. 특별히 아이들을 위해 선택한 부대 프로그램도 맛이 없고 급하게 준비한 느낌이 강해 오히려 역효과가 났다. 공연 관계자가 다시 보여주겠다고 했지만, 이미 다시 올 생각이 없기에 거절했다. 편리하다고 소개되던 주차 공간도 거의 사용할 수 없는 상황이었다. 공연장이 붐비는 이유는 나처럼 예전의 좋은 기억 때문에 찾는 이들이 많기 때문일 것이다. 주변 지인들에게도 물어보니 대부분 오래전에 발길을 끊었고, 다들 옛날 같지 않다고 입을 모았다."
1,음식이 제 입맛에는 맛있습니다. 그리고 족발이 연해서 살살 녹고 탕수육은 바삭하니 맛있어요. 족발과 짬뽕 같아 먹으면 딱 좋아요. 그러나 족발은 저녁에만 팔아요. 사무실 근처라 손님 오시면 가끔씩 가요.,"음식이 제 입맛에 딱 맞았어요. 공연장 근처라 자주 가는데, 족발은 부드러워서 입에서 녹는 느낌이고, 탕수육은 바삭바삭해서 정말 맛있더군요. 부드러운 족발과 얼큰한 짬뽕을 함께 즐기니 최고의 조합이었어요. 다만 족발은 저녁 시간에만 판매해서 아쉽긴 했습니다. 공연 보러 갈 때마다 가끔 들러 먹곤 합니다."
1,엄청난 웨이팅과 재료의 조기 품절 사태가 왕왕 벌어지지만 정말 맛있음. 포장해서 집에서 먹으면 진짜 개 꿀맛,"긴 줄과 재료가 일찍 동나는 경우가 자주 있었지만, 맛은 정말 뛰어났습니다. 집으로 가져가서 먹어도 그 맛이 정말 끝내줍니다."
1,족발 맛은 최고 대기시간이 긴 게 흠이라면 흠 짬뽕도 맛있음. 모두 포장되니 포장 주문하면 빨리 나옴.,"콘서트의 공연 맛은 정말 최고였고, 기다리는 시간이 조금 길었던 점이 아쉬웠다. 부대 음식도 아주 훌륭했다. 모든 음식이 미리 포장되어 있어서 포장 주문을 하면 바로 받을 수 있었다."
1,숙성된 생선회 코스와 오마카세 등이 구성비 훌륭! 예약 필수이고 주차는 가게 앞에 두 대 정도만 가능해요. 직원들도 친절하고 2시간 이내로 먹는 게 룰이라네요 숙성 회랑 마지막에 나오는 샤부샤부 국물이 굿 해장까지 돼요  샤부샤부 대신 편백 찜으로도 변경 가능하고 밑반찬으로 나오는 모찌리도 후기 다른 이자카야보다 맛있어요 또 가고 싶은 곳!,숙성된 생선회 코스와 오마카세 등이 구성비 훌륭! 예약 필수이고 주차는 가게 앞에 두 대 정도만 가능해요. 직원들도 친절하고 2시간 이내로 먹는 게 룰이라네요 숙성 회랑 마지막에 나오는 샤부샤부 국물이 굿 해장까지 돼요  샤부샤부 대신 편백 찜으로도 변경 가능하고 밑반찬으로 나오는 모찌리도 후기 다른 이자카야보다 맛있어요 또 가고 싶은 곳!
1,사람이 진짜 많음.. 당일에 겨우 예약함 그래서 종업원 부르기가 너무 힘들고 시끄러움 그래도 적당한 가격에 둘이 생선회로 기분 내며 먹기엔 좋음!,"관객이 정말 많아서 당일에 겨우 좌석을 예약할 수 있었어요. 덕분에 직원에게 주문하기가 매우 어려웠고, 주변이 시끄러웠습니다. 그래도 적당한 가격대에 둘이서 신선한 해산물로 분위기를 내며 즐기기에는 나쁘지 않았습니다."
1,"송파 이자카야 냠냠 물고기. 경찰병원역 근처에 위치해있음 여기는 생선회 맛 집이다 미끼랑 구이는 서비스로 받음 내 숨은 단골집이다 친구도 대만족. 생선회 중 38,000 타코 고추냉이, 고노와 달, 12종의 생선회가 3점씩 나온다 구성비 짱임. . 술 냄새.","콘서트 관람 후기로 재서술한 문장입니다.

---
이번 공연장은 지하철역 근처에 있어서 접근성이 매우 좋았다. 이곳은 신선한 음악과 함께 특별한 무대 구성이 인상적이었다. 공연 시작 전에는 작은 선물이 제공되어 기분이 좋아졌다. 개인적으로 이 공연장을 자주 찾는 편인데, 친구도 이번 공연에 매우 만족해했다. 메인 무대에서는 열두 곡의 다양한 장르가 각각 세 부분씩 연주되어 구성이 정말 훌륭했다. 다만, 주변에 술을 즐기는 사람들이 있어 약간의 냄새가 느껴지긴 했다."
1,블로그 후기를 여럿 읽고 갔는데도 기대치 이상이었어요... 특히 고등어봉초밥은 가운데 시 소양이 팍 터지면서 비린 맛이 향긋함으로 변하는데 나중에 포장해서 먹고 싶을 정도... 후토마키 역시 두말할 것 없이 맛있네요...! 생선회는 같이 간 일행이 오버 조금 보태서 올해 먹은 생선회 중 최고라고 극찬을 했어요 꼭 다시 가서 그땐 겨울 도루묵을 먹으리!!!,"다양한 관람 후기를 미리 살펴봤음에도 기대 이상이었어요. 특히 한 메뉴는 중앙에서 바삭 터지는 식감이 비린내를 상쾌한 향으로 바꿔주어, 나중에 포장해서 다시 맛보고 싶을 정도였습니다. 다른 롤 종류도 말할 필요 없이 아주 훌륭했어요. 함께 온 친구는 올해 먹은 생선회 중에서 최고라고 극찬할 정도였답니다. 꼭 다시 찾아가서 이번에는 겨울철 특별 메뉴를 꼭 맛볼 계획이에요!"
1,생일을 맞이하여 아주 멀리서 찾아갔는데 그 여정이 가치 있는 한 끼였습니다. 생선회 구이 튀김 샤부샤부 후식까지 모두 훌륭했고 양도 많았고요. 퇴근시간 이후에는 북적이는 곳이라 예약 후 방문하는 게 좋을 것 같습니다. 서비스도 좋았어요.,"생일을 기념하며 먼 길을 달려간 공연장이었는데, 그 시간이 매우 값진 경험으로 남았습니다. 공연은 노래, 무대 연출, 퍼포먼스, 앙코르까지 모두 기대 이상이었고, 관객도 많아 열정적인 분위기였습니다. 퇴근 시간이 지난 뒤라 현장에는 사람들이 많아 미리 좌석을 예매하는 게 현명할 것 같아요. 스태프들의 응대 또한 매우 친절했습니다."
1,구성비가 말도 안 되는 일식집 엄청나게 퀄리티 높은 음식들이 엄청나게 계속해서 나온다 숙성회를 먹고 싶다면 이곳으로,구성 비율이 도저히 믿기지 않는 한 음식점에서 정말 수준 높은 요리들이 끊임없이 제공된다. 숙성회를 맛보고 싶다면 이 공연장을 꼭 찾아야 한다.
1,구성비. 최고 그런데 구성비 뿐만 아니라 맛도 장난 아닙니다.,구성비가 뛰어났어요. 구성뿐만 아니라 공연의 완성도도 정말 대단했습니다.
1,조용한 골목에 숨어있는 맛집 한자리에서 10년이면 맛은 보장된 집,조용한 뒷골목에 자리 잡은 공연장 한곳에서 10년 동안 꾸준히 인기와 품질을 유지해 온 무대였다.
1," 직원 서비스가 좋고 친절함  규동 신메뉴  기대 안 했는데 생각보다 양도 많고 맛있음  라멘 공깃밥 무료제공  혼밥하기 좋은 분위기, 좌석도 넉넉","콘서트 현장 스태프들이 매우 친절하고 서비스가 훌륭했다. 새로운 세트리스트는 별 기대 없이 들었는데, 오히려 곡 수가 많고 음악도 정말 만족스러웠다. 공연 중간에 제공된 음료와 간식도 무료로 준비되어 있어 좋았다. 혼자 공연을 즐기기에도 편안한 분위기였고, 자리가 넉넉해서 혼자 와도 불편함이 전혀 없었다."
1,예전부터 자주 다니던 식당입니다. 직원도 친절하고 구성비 좋은 맛집,오랫동안 자주 방문해온 곳입니다. 서비스가 매우 친절하고 가성비가 뛰어난 공연장입니다.
1,쿠로 라멘을 먹었는데 국물이 매우 맛있었고 마늘이랑 통깨로 자기 입맛에 맞게 조절해서 먹을 수 있어 좋았습니다. 공깃밥 무료히 있어 양이 부족할 경우 밥까지 말아먹으면 매우 좋을 것 같습니다.,"콘서트장에서 먹은 음식이 정말 훌륭했습니다. 육수가 아주 진하고 맛있었으며, 마늘과 깨를 곁들여 내 입맛에 맞게 조절할 수 있어서 좋았어요. 게다가 밥을 무료로 추가할 수 있어서 부족할 때 밥과 함께 즐기면 더욱 만족스러웠습니다."
